"gwa.id" "Genet" "SerialNo" "Unique.ID" "Block" "Row" "Position" "Latitude" "Longitude" "Min.per.Tree" "Harmandia" "Phyllocolpa" "Petiole.Gall" "Leaf.Edge.Mine" "Blotch.Mine" "Lombardy.Mine" "Weevil.Mine" "Blackmine" "Cottonwood.Leaf.Mine" "Casebearer.Moth" "Leafhoppers" "Green.Aphids" "Smokey.Aphids" "Ants" "Pale.Green.Notodontid" "Aspen.Leaf.Beetle" "Green.Sawfly" "Cotton.Scale" "Survey.Year" "survey.event" "Date" "Sex.Genet" "PlantingDate" "Volume" "ALA.all" "SLA.all" "BBreakDegDay.all" "EFNMean.all" "CTsum" "PGsum" "Npct.all" "Cpct.all" "thunderstorm.event" "avg.temp_F" "rain.event" "fog.event"
"UME_303602_P14_WD07" "103" "790" "790_jun16" "3" "A" "6" 45.27951736 -89.56484119 10 6 5 0 0 0 3 0 0 0 1 0 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 39.5 14.1 120.32 250.5 0.25 6.43 8.74 NA NA NA 66 NA NA
"UME_301101_P01_WF03" "647" "1087" "1087_jun16" "3" "K" "23" 42.86294258 -89.56890112 3 0 1 0 0 0 1 0 0 0 0 0 0 789 18 0 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 3 12.14 133.95 239.5 0.42 3.82 11.42 NA NA NA 66 NA NA
"UME_303602_P10_WA10" "156" "952" "952_jun16" "3" "F" "28" 45.57789425 -89.56414379 6 0 3 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 13.7 12.88 135.6 207.5 0 12.01 3.67 NA NA NA 66 NA NA
"UME_303602_P10_WE03" "200" "1072" "1072_jun16" "3" "K" "8" 45.88694067 -89.56414379 7 0 6 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 35.4 12.99 141.17 197.4 0.92 10.07 3.94 NA NA NA 66 NA NA
"UME_303602_P10_WE11" "209" "1154" "1154_jun16" "3" "N" "6" 45.86096605 -89.56414379 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 44.1 13.23 138.31 171.2 0.08 5.15 9.93 NA NA NA 66 NA NA
"UME_303602_P10_WE09" "207" "1509" "1509_jun16" "4" "L" "25" 45.86012593 -89.56414379 3 1 8 0 0 0 1 0 0 0 2 1 0 63 14 0 0 0 0 "2016" "jun16" 2016-06-16 NA "7/1/2012" 1.8 13.68 124.07 212.8 1 14.14 8.89 NA NA NA 66 NA NA
"UME_303602_P09_WF07" "102" "1041" "1041_jun16" "3" "J" "5" 45.28012012 -89.56484119 8 0 5 0 0 0 1 0 1 0 0 1 0 0 2 1 0 0 1 "2016" "jun16" 2016-06-16 NA "9/9/2010" 49.1 14.09 157.66 171.2 0.83 7.21 3.35 NA NA NA 66 NA NA
"UME_303602_P09_WC03" "35" "1097" "1097_jun16" "3" "L" "5" 43.53847259 -89.56943894 5 3 13 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 25.1 16.4 146.85 264.7 0.33 8.29 6.91 NA NA NA 66 NA NA
"UME_303602_P10_WB01" "159" "1124" "1124_jun16" "3" "M" "4" 45.57874299 -89.56414379 8 0 5 0 0 0 1 0 0 0 2 2 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 26.1 14.1 152.73 207.5 0.67 8.8 1.77 NA NA NA 66 NA NA
"UME_303602_P12_WB02" "416" "1086" "1086_jun16" "3" "K" "22" 45.68223699 -89.56414379 3 2 6 0 0 0 2 0 0 0 0 0 0 334 10 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/2/2011" 1.8 12.72 132.86 239.5 0.33 7.8 6.38 NA NA NA 66 NA NA
"UME_303602_P10_WD12" "197" "1162" "1162_jun16" "3" "N" "14" 45.59494885 -89.56414379 5 1 10 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 39.4 15.87 147.8 309.3 1 7.5 7.66 NA NA NA 66 NA NA
"UME_303602_P13_WH10" "729" "1503" "1503_jun16" "4" "L" "19" 45.7128058 -89.56414379 3 0 4 0 0 0 1 0 0 0 1 0 33 0 7 0 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 4.8 12.55 134.85 239.5 0.67 16.74 4.5 NA NA NA 66 NA NA
"UME_303602_P09_WE11" "92" "1007" "1007_jun16" "3" "H" "27" 45.27602617 -89.56484119 5 0 6 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 19.6 14.58 137.72 157.5 0.92 12.99 5.34 NA NA NA 66 NA NA
"UME_303602_P14_WF06" "707" "1163" "1163_jun16" "3" "N" "15" 45.52502966 -89.56414379 4 0 2 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "8/10/2012" 12.3 9.59 124.08 187.9 0.25 4.9 5.67 NA NA NA 66 NA NA
"UME_303602_P09_WH03" "135" "930" "930_jun16" "3" "F" "6" 45.19043185 -89.56484119 8 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 50.5 13.9 140.22 187.9 0.5 7.5 3.15 NA NA NA 66 NA NA
"UME_303602_P09_WD10" "68" "1501" "1501_jun16" "4" "L" "17" 43.54036812 -89.56943894 3 0 7 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 4.5 8.05 131.37 285.7 0.33 15 8.13 NA NA NA 66 NA NA
"UME_303602_P11_WD08" "319" "798" "798_jun16" "3" "A" "14" 45.77578022 -89.56414379 5 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 15.3 18.77 112.21 246.3 0.5 17.02 4.56 NA NA NA 66 NA NA
"UME_303602_P13_WC07" "545" "945" "945_jun16" "3" "F" "21" 44.63793672 -89.56484119 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "7/1/2011" 2.8 16.57 126.01 309.3 0.42 15.46 6.16 NA NA NA 66 NA NA
"UME_303602_P14_WB12" "766" "991" "991_jun16" "3" "H" "11" 45.7945972 -89.56414379 3 0 4 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/13/2012" 1.8 14.93 119.5 207.5 0.25 16.83 4.82 NA NA NA 66 NA NA
"UME_303602_P10_WG09" "237" "937" "937_jun16" "3" "F" "13" 45.85749273 -89.56414379 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 34.5 14.55 128.76 229.5 0.08 10.93 7.73 NA NA NA 66 NA NA
"UME_303602_P09_WF12" "111" "992" "992_jun16" "3" "H" "12" 45.29227678 -89.56484119 7 0 5 0 0 0 4 1 0 0 1 1 14 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 30.8 14.59 124.5 229.5 0.33 12.23 5.68 NA NA NA 66 NA NA
"UME_303602_P12_WA01" "388" "1170" "1170_jun16" "3" "N" "22" 45.63880153 -89.56414379 5 0 6 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 34.8 13.47 128.59 187.9 0.08 7.1 5 NA NA NA 66 NA NA
"UME_303602_P09_WA03" "3" "1006" "1006_jun16" "3" "H" "26" 43.55093917 -89.56943894 4 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 14.1 15.27 141.67 219.8 0.33 7.59 4.05 NA NA NA 66 NA NA
"UME_303602_P12_WB06" "29" "800" "800_jun16" "3" "A" "16" 43.53829894 -89.56943894 4 0 2 0 0 0 1 0 0 0 0 0 12 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 18.1 11.79 131.6 212.8 0.33 12.31 3 NA NA NA 66 NA NA
"UME_301101_P01_WA02" "644" "1051" "1051_jun16" "3" "J" "15" 42.87500078 -89.56890112 3 4 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 7.3 15.48 137.34 253.3 0.33 9.7 10.33 NA NA NA 66 NA NA
"UME_303602_P11_WF10" "353" "1160" "1160_jun16" "3" "N" "12" 45.83706666 -89.56414379 4 7 3 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 17.6 15.77 136.91 229.5 0.25 6.04 9.87 NA NA NA 66 NA NA
"UME_303602_P09_WD09" "66" "1032" "1032_jun16" "3" "I" "24" 43.53460829 -89.56943894 4 3 3 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 9.8 16.19 115.93 253.3 0.67 8.33 7.47 NA NA NA 66 NA NA
"UME_303602_P11_WH09" "384" "1126" "1126_jun16" "3" "M" "6" 45.64537286 -89.56414379 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 18.2 14.18 150.22 241.8 0.25 8.11 4.08 NA NA NA 66 NA NA
"UME_303602_P09_WG03" "116" "1505" "1505_jun16" "4" "L" "21" 45.26271498 -89.56484119 4 1 9 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/2/2011" 17.5 13.33 134.32 229.5 0.92 17.73 6.32 NA NA NA 66 NA NA
"UME_303602_P13_WG09" "710" "995" "995_jun16" "3" "H" "15" 45.52148054 -89.56414379 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 2.2 12.64 126.82 229.5 0.33 10.19 5.16 NA NA NA 66 NA NA
"UME_303602_P10_WD07" "192" "1066" "1066_jun16" "3" "K" "2" 45.58864988 -89.56414379 7 0 1 0 0 0 3 0 0 0 2 0 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 21.5 12.42 113.46 187.9 0 11.07 2.54 NA NA NA 66 NA NA
"UME_303602_P09_WD07" "63" "941" "941_jun16" "3" "F" "17" 43.53306991 -89.56943894 11 2 19 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 68.6 14.79 151.78 285.7 0.5 6.68 6.41 NA NA NA 66 NA NA
"UME_303602_P11_WC07" "297" "1063" "1063_jun16" "3" "J" "27" 45.84327609 -89.56414379 7 2 9 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 28.5 14.41 164.34 241.8 0.25 8 11.85 NA NA NA 66 NA NA
"UME_303602_P11_WH04" "375" "1034" "1034_jun16" "3" "I" "26" 45.82667578 -89.56414379 5 0 9 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 14.8 15.26 146.83 229.5 1 7.01 3.74 NA NA NA 66 NA NA
"UME_303602_P12_WA10" "399" "1099" "1099_jun16" "3" "L" "7" 45.65157969 -89.56414379 5 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/2/2011" 21.1 12.3 147.67 207.5 0.25 9.29 3.27 NA NA NA 66 NA NA
"UME_303602_P14_WF08" "743" "808" "808_jun16" "3" "A" "24" 45.88692059 -89.56414379 2 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 "2016" "jun16" 2016-06-16 "M" "8/10/2012" 2.3 12.41 126.59 246.3 0 11.6 6.58 NA NA NA 66 NA NA
"UME_303602_P09_WA07" "7" "1108" "1108_jun16" "3" "L" "16" 43.55093091 -89.56943894 8 7 14 0 0 0 3 0 0 0 1 1 0 0 0 2 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 27 13.71 135.77 264.7 0.75 11.59 2.63 NA NA NA 66 NA NA
"UME_303602_P10_WE10" "208" "1177" "1177_jun16" "4" "A" "1" 45.86043926 -89.56414379 6 0 6 0 0 0 3 1 0 0 0 1 0 0 2 0 0 0 1 "2016" "jun16" 2016-06-16 NA "9/9/2010" 27.1 13.38 130.68 219.8 0.17 10.29 6.44 NA NA NA 66 NA NA
"Dan1-1C13" "Dan-1" "860" "860_jun16" "3" "C" "20" 43.040114 -89.56890112 5 0 2 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "6/2/2011" 15.1 13.42 137.14 241.8 0.17 5.9 10.83 NA NA NA 66 NA NA
"UME_303602_P12_WA04" "391" "797" "797_jun16" "3" "A" "13" 45.62388801 -89.56414379 7 0 3 0 0 0 2 0 0 0 1 0 0 65 6 1 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 16.2 13.57 122.82 258 0.17 13.34 6.03 NA NA NA 66 NA NA
"UME_303602_P09_WG04" "117" "1179" "1179_jun16" "4" "A" "3" 45.26245311 -89.56484119 7 5 10 0 0 0 3 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 71.1 18.97 134.23 182.9 1 10.3 3.03 NA NA NA 66 NA NA
"UME_303602_P11_WD04" "315" "1040" "1040_jun16" "3" "J" "4" NA NA 6 7 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 20.6 13.07 154.59 182.9 0 6.6 5.6 NA NA NA 66 NA NA
"UME_303602_P13_WC09" "550" "861" "861_jun16" "3" "C" "21" 44.66068984 -89.56484119 4 2 3 0 0 0 0 0 0 0 1 1 13 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "7/1/2011" 6.5 14.71 129.9 258 0.17 11.04 3.78 NA NA NA 66 NA NA
"UME_303602_P10_WC02" "173" "1499" "1499_jun16" "4" "L" "15" 45.8545176 -89.56414379 7 0 9 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 16.3 11.69 163.46 219.8 0.58 8.03 8.44 NA NA NA 66 NA NA
"UME_303602_P11_WB02" "273" "1125" "1125_jun16" "3" "M" "5" 46.07733194 -89.56414379 6 2 5 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 30.1 14.63 163.31 253.3 0.17 7.97 7.15 NA NA NA 66 NA NA
"UME_303602_P10_WA01" "146" "938" "938_jun16" "3" "F" "14" 44.86705205 -89.56484119 4 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "H" "9/9/2010" 23.8 14.94 133.58 207.5 0.08 9.51 2.05 NA NA NA 66 NA NA
"UME_303602_P10_WG11" "239" "1511" "1511_jun16" "4" "L" "27" 45.8577054 -89.56414379 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 12.4 15.15 133.52 207.5 0 9.83 6.82 NA NA NA 66 NA NA
"UME_303602_P12_WC03" "615" "1095" "1095_jun16" "3" "L" "3" NA NA 5 0 6 0 0 0 3 0 0 0 0 1 1 0 6 0 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 8 14.01 134.58 207.5 0.75 9.48 4.5 NA NA NA 66 NA NA
"UME_303602_P11_WC01" "290" "1153" "1153_jun16" "3" "N" "5" 45.85490003 -89.56414379 5 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 27.4 9.4 136.64 182.9 0 7.38 9.49 NA NA NA 66 NA NA
"UME_303602_P10_WE06" "204" "1062" "1062_jun16" "3" "J" "26" 45.89427837 -89.56414379 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 12.1 16.07 128.6 253.3 0.33 7.92 8.44 NA NA NA 66 NA NA
"UME_303602_P14_WA07" "745" "805" "805_jun16" "3" "A" "21" 45.89233669 -89.56414379 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "6/13/2012" 2.7 13.19 113.51 246.8 0.33 17.48 1.04 NA NA NA 66 NA NA
"UME_303602_P09_WA10" "12" "1123" "1123_jun16" "3" "M" "3" 43.55134968 -89.56943894 4 0 6 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 10.6 11.75 142.03 272.6 0.33 7.47 7.87 NA NA NA 66 NA NA
"UME_303602_P09_WA04" "4" "940" "940_jun16" "3" "F" "16" 43.55062818 -89.56943894 5 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 12.5 16.54 149.97 229.5 0.33 9.43 2.52 NA NA NA 66 NA NA
"UME_303602_P10_WA04" "149" "1152" "1152_jun16" "3" "N" "4" 44.8665619 -89.56484119 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 22.5 13.73 127.71 212.8 0.25 7.58 8.56 NA NA NA 66 NA NA
"UME_303602_P14_WD03" "51" "1122" "1122_jun16" "3" "M" "2" 43.53585359 -89.56943894 4 0 3 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 5.8 14.04 125.83 239.5 0.25 11.55 9.35 NA NA NA 66 NA NA
"UME_303602_P14_WB02" "753" "943" "943_jun16" "3" "F" "19" 45.83187457 -89.56414379 3 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/13/2012" 3.5 14.73 117.25 229.5 0.75 9.47 9.49 NA NA NA 66 NA NA
"UME_303602_P11_WB06" "278" "1121" "1121_jun16" "3" "M" "1" 46.07357726 -89.56414379 6 0 10 0 0 0 2 0 0 0 1 0 1 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 20 15.14 151.34 197.4 0 8.37 3.46 NA NA NA 66 NA NA
"UME_303602_P10_WH09" "252" "1171" "1171_jun16" "3" "N" "23" 45.86012368 -89.56414379 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 8.8 17.62 115.39 239.5 1 10.5 7.62 NA NA NA 66 NA NA
"UME_301101_P01_WF01" "10" "863" "863_jun16" "3" "C" "23" 43.55164872 -89.56943894 5 4 7 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 24.5 16.03 130.96 229.5 0.58 8.79 3.76 NA NA NA 66 NA NA
"UME_303602_P09_WH05" "138" "1149" "1149_jun16" "3" "N" "1" 45.19050608 -89.56484119 5 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 19.3 12.52 130.77 182.9 0.58 8.82 6.98 NA NA NA 66 NA NA
"UME_303602_P11_WH05" "378" "1068" "1068_jun16" "3" "K" "4" 45.82858475 -89.56414379 9 11 7 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 20.5 13.55 128.56 212.8 0.08 7.1 8.71 NA NA NA 66 NA NA
"UME_303602_P14_WD04" "53" "804" "804_jun16" "3" "A" "20" 43.53315775 -89.56943894 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 3.6 12.88 133.61 239.5 0.17 18.2 3.99 NA NA NA 66 NA NA
"UME_303602_P09_WF06" "101" "1096" "1096_jun16" "3" "L" "4" 45.27846632 -89.56484119 8 0 12 0 0 2 1 0 0 0 0 2 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 33.6 13.6 138.99 171.2 0.75 11.36 1.58 NA NA NA 66 NA NA
"UME_303602_P11_WH01" "371" "935" "935_jun16" "3" "F" "11" 45.82774691 -89.56414379 5 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 20.2 13.02 128.59 212.8 0.17 7.85 8.28 NA NA NA 66 NA NA
"UME_303602_P10_WH07" "250" "806" "806_jun16" "3" "A" "22" 45.86065711 -89.56414379 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 20.7 15.08 130.83 212.8 0.08 14.63 4.98 NA NA NA 66 NA NA
"UME_303602_P14_WF07" "737" "942" "942_jun16" "3" "F" "18" 45.56227065 -89.56414379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "10/16/2013" 0.2 6.83 131.66 285.7 0.92 12.91 4.09 NA NA NA 66 NA NA
"UME_303602_P09_WF10" "109" "1504" "1504_jun16" "4" "L" "20" 45.28993234 -89.56484119 3 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 9 13.57 145.73 229.5 0.42 13.58 2.58 NA NA NA 66 NA NA
"UME_303602_P11_WA10" "269" "1508" "1508_jun16" "4" "L" "24" 46.00636657 -89.56414379 5 1 1 0 0 0 1 0 0 0 0 0 15 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 25 14.52 143.13 212.8 0.33 14.88 4.15 NA NA NA 66 NA NA
"UME_303602_P14_WG11" "294" "1043" "1043_jun16" "3" "J" "7" 45.84259245 -89.56414379 5 8 8 0 0 0 2 0 1 0 0 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 25.3 14.74 129.69 253.3 0.5 6.43 9.12 NA NA NA 66 NA NA
"UME_303602_P14_WB04" "755" "948" "948_jun16" "3" "F" "24" 45.84287151 -89.56414379 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/13/2012" 8.1 15.26 132.35 207.5 0.42 13.2 1.52 NA NA NA 66 NA NA
"UME_303602_P11_WE02" "327" "862" "862_jun16" "3" "C" "22" 45.77785284 -89.56414379 4 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 15.1 20.42 138.39 219.8 0 9.41 6.22 NA NA NA 66 NA NA
"UME_303602_P11_WG06" "364" "997" "997_jun16" "3" "H" "17" 45.83370288 -89.56414379 4 0 2 0 0 0 3 1 0 0 0 0 0 0 0 0 0 1 0 "2016" "jun16" 2016-06-16 "F" "7/1/2011" 7.1 13.3 122.46 207.5 1.17 5.07 10.64 NA NA NA 66 NA NA
"UME_303602_P11_WA09" "268" "1151" "1151_jun16" "3" "N" "3" 46.00592447 -89.56414379 3 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 2.5 16.09 117.54 197.4 0.5 4.76 11.98 NA NA NA 66 NA NA
"UME_303602_P13_WH05" "723" "996" "996_jun16" "3" "H" "16" 45.53175849 -89.56414379 4 0 5 0 0 0 2 0 0 0 0 0 2 0 1 1 0 0 0 "2016" "jun16" 2016-06-16 NA "6/13/2012" 14.5 13.32 130.22 207.5 0.83 9.06 5.19 NA NA NA 66 NA NA
"UME_303602_P13_WE11" "630" "936" "936_jun16" "3" "F" "12" 43.03072993 -89.56890112 4 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "7/1/2012" 4.8 16.11 123.89 246.8 0 10.48 4.33 NA NA NA 66 NA NA
"UME_303602_P13_WH08" "727" "1098" "1098_jun16" "3" "L" "6" 45.53158875 -89.56414379 3 0 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/13/2012" 3.2 13.92 142.51 212.8 2.42 12.27 4.43 NA NA NA 66 NA NA
"UME_303602_P09_WH07" "140" "1071" "1071_jun16" "3" "K" "7" 45.19130095 -89.56484119 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 31.5 15.44 156.14 207.5 0.75 6.45 2.61 NA NA NA 66 NA NA
"UME_303602_P11_WA03" "260" "999" "999_jun16" "3" "H" "19" 45.8617065 -89.56414379 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 NA "9/9/2010" 14.8 15.56 124.74 239.5 2 11.4 2.38 NA NA NA 66 NA NA
"UME_303602_P13_WG02" "654" "807" "807_jun16" "3" "A" "23" 43.01925967 -89.56890112 4 20 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "6/13/2012" 5 15.5 128.82 264.7 0.25 15.5 5.41 NA NA NA 66 NA NA
"UME_303602_P09_WB09" "24" "803" "803_jun16" "3" "A" "19" 43.53998329 -89.56943894 4 2 3 0 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "M" "9/9/2010" 9.8 15.7 122.61 258 0.83 17.75 4.05 NA NA NA 66 NA NA
"UME_303602_P09_WA02" "2" "944" "944_jun16" "3" "F" "20" 43.55065806 -89.56943894 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-16 "F" "9/9/2010" 3.5 11.38 121.13 264.7 0.08 13 1.72 NA NA NA 66 NA NA
"UME_303602_P09_WE11" "92" "569" "569_jun16" "2" "G" "9" 45.27602617 -89.56484119 5 0 3 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 "2016" "jun16" 2016-06-17 "M" "8/10/2012" 11.2 15.02 137.42 207.5 0.33 10.85 4.74 NA NA "0" 71 "0" "1"
"UME_303602_P11_WD11" "324" "578" "578_jun16" "2" "G" "18" 45.77795932 -89.56414379 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2016" "jun16" 2016-06-17 "M" "9/9/2010" 3.8 13.13 117.22 239.5 0.42 10.6 5.39 NA NA "0" 71 "0" "1"
"UME_303602_P10_WG02" "227" "440" "440_jun16" "2" "B" "20" 45.86260384 -89.56414379 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 "2016" "jun16" 2016-06-17 NA "9/9/2010" 34 15.89 136.58 197.4 1 12.62 5.27 NA NA "0" 71 "0" "1"
"UME_303602_P11_WB10" "285" "468" "468_jun16" "2" "C" "20" 46.02792563 -89.56414379 5 0 2 0 0 0 1 0 0 0 1 2 14 0 6 0 0 0 0 "2016" "jun16" 2016-06-17 NA "9/9/2010" 26.1 13.89 155.24 187.9 0 10.84 3.19 NA NA "0" 71 "0" "1"
